IC50_label,smiles
0,C1C(CC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)C(=O)NO
0,C1=CC(=CC(=C1)O)C=CC(=O)NC2=CC(=CC=C2)Cl
0,CCOC1CCC(CC1)(CS)C(=O)NC(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3
0,C1CCCN(CC1)CCOC2=CC=C(C=C2)C3(CCCCC3)C4=CC=C(C=C4)OCCN5CCCCCC5
0,CCC(C)C(C(=O)NCC(=O)NC1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)NO)N.Cl
0,C1C(CN(C1C#N)C(=O)CC(CC2=CC=CC=C2)N)F
0,CC1=CC2=C(C=C1)SC(=C2)S(=O)(=O)NC3CCCN(C3=O)CC(=O)N4CCCC4
0,C1CCC(CC1)NS(=O)(=O)NC2CCCN(C2=O)CC(=O)NC3CCCC(C3O)C(=N)N
0,CC1(C(=O)NC(=O)N1)CS(=O)(=O)N2CCC(CC2)OC3=CC=C(C=C3)OCC(F)(F)F
0,CC(C)CC(C(=O)NC(C)C(=O)OCN1C=C(C(=O)NC1=O)F)NC(=O)C(C(CC2=CC=CC=C2)N)O.Cl
0,CCCCOC1=CC=C(C=C1)S(=O)(=O)C2(CCN(CC2)CC3=CC=C(C=C3)OCCN4CCCCC4)C(=O)NO
0,CCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)C2C3CCC(C2NCC4=CC5=CC=CC=C5C=C4)N3
0,C1=CC(=CC=C1CC(CC(=O)O)NC(=O)CCC(=O)O)C2=CC=C(C=C2)Cl
0,C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)Br)N)C#N
0,CC1=NN(C(=N1)C2CCN(CC2)C(=O)C3CN(CC3C4=C(C=C(C=C4)F)F)C(C)(C)C)CC5=CC=CC=C5
0,CC(=O)NC(CC1=CC(=CC(=C1)F)F)C(CNC2(CC2)C3=CSC(=N3)CC(C)(C)C)O
0,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC3=CC=CC=C3C=C2)C(=O)NC(CCCN=C(N)N)C(=O)C4=NC=CS4)NS(=O)(=O)CC5=CC=CC=C5
0,CN1CCN(CC1)C(=O)CN2CCCC(C2=O)NS(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl
0,C1CCN(C1)C(=O)C2CC(CN2)C(=O)NCC3=CC=CC=C3
0,C1C=CCN(C(=O)C1NC(=O)C2=CC(=CC=C2)C(F)(F)F)CC(=O)NC3CC(=O)OC3O
0,CCN1C=C(C=N1)C2(C(=O)N(C(=N2)N)C)C3=CC=CC(=C3)C4=C(N=CC=C4)F
0,CN(CC(=O)NC(CC1CCCCC1)C(=O)C(=O)NCC2=CC=CC=C2)C(=O)C(CCCN=C(N)N)NS(=O)(=O)CC3=CC=CC=C3
0,C1C(CN(C1C#N)C(=O)CNC2C3C2CN(C3)C4=C(C(=CC(=C4)F)F)C#N)F
0,CC(C)CC(CP(=O)(C(CCC1=CC=CC=C1)N)O)C(=O)NC(CC2=CN=CN2)C(=O)N
0,CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)F)NC(=S)NC3=CC(=CC=C3)[N+](=O)[O-]
0,COC(=O)C(CC1=CC(=CC=C1)C(=N)N)C(C=CC2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4
0,C1=CN=CC=C1C(CC2=CC(=C(C=C2F)F)F)N
0,CC(C)C(C(=O)O)NS(=O)(=O)C1=CC2=C(C=C1)C3=C(O2)C=CC(=C3)C4=NC=CS4
0,CCCCNC(=O)C(C(C)C)NC(=O)C(C)CC(C1CSCC=CCSCC(C(=O)NC(C(=O)N1)C)NC(=O)OC(C)(C)C)O
0,COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NO)OC2C3CC4CC(C3)CC2C4
0,C1CN(CCC1COC2=CC3=C(CCN(C3)C(=N)N)C=C2)C4=C(C=NC=C4)C(=O)O
0,C1CC2CC(N(C2C1)C(=O)CC(CC3=CC=C(C=C3)C(F)(F)F)N)C#N
0,CCC1CCN(C1)C(=O)C(C(C)CC)N.C(=O)(C(F)(F)F)O
0,C1=CC(=CC(=C1)OC(=O)C2=CC3=C(C=CC(=C3)CCl)OC2=O)N
0,CC(C)C(C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)N1CCC2=C(C1C(=O)NC3CC(=O)OC3O)C=CC(=C2)O)NC(=O)C
0,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)C5=NCCN5)C(=N2)C(=O)N
0,CC1=CC=C(C=C1)S(=O)(=O)N2C(=CC(=N2)OC(=O)C3=CC=CS3)N
0,CC(C)CC(C1=CC=CC(=C1)C2=CC=C(C=C2)C34CCN(CC3)CC4)C(=O)NCC#N
0,C1CSCCN1S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3=C(C#N)C#N)CC4=CC(=C(C=C4)Cl)Cl
0,C=CCC(C(CC1=CC(=C(C=C1F)F)F)N)C(=O)N2CCN3C(=NN=C3C(F)(F)F)C2
0,CCS(=O)(=O)N(C)CC(C(CC(C)C)C(=O)N1CCCCC1)C(=O)NO
0,CS(=O)(=O)N(CC(C(CC1CCCC1)C(=O)N2CCCCC2)C(=O)NO)C3CC3
0,C1CN2CCC1C(C2)(C#CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)NCC5=CC=NC6=CC=CC=C56)O
0,B1(C2=CC=CC=C2C(O1)CC3=CC(=C(C=C3)C(=N)N)OCC4=CN=CC=C4)O.Cl
0,C1CCC(C(C1)C(=O)NC2(CC2)C#N)C(=O)N3CCN(CC3)C4=NC5=C(S4)CCC5
0,CC1=CC(=C(S1)C)C(=O)NC(CC2=CC(=CC=C2)Cl)C(=O)NCC#N
0,CC1CC(C2(C(C1(C)CCC3=COC=C3)CCC=C2C(=O)O)C)O.N
0,CC(C)C(C(=O)C1CC(CC1C(=O)CC2(CC2)C(=O)O)OC3=C4C=CC(=CC4=NC=C3)Cl)NC(=O)C(C5CCCCC5)NC(=O)C
0,B1(C2=C(C=CC(=C2)C(F)(F)F)C(O1)CC3=CC(=C(C=C3)C(=N)N)OCC4=CN=CC=C4)O.Cl
0,CC(C)C1=NN(C(=C1)C(=O)NC(CC2=CC(=CC=C2)Cl)C(=O)NCC#N)C
0,C1=CC(=CC=C1C(=N)N)NCC2=NC3=C(N2)C=C(C=C3)Cl.Cl
0,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C(=O)O)CNC(=O)C(CC4=CC=C(C=C4)C5=CC=CC=C5)CS)Cl
0,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CNC(=O)C(CC5=CC=CC=C5)CS)Cl
0,C1=CC=C(C=C1)C(=O)NC(CC2=CC(=CC=C2)C3=CN=CC=C3)C(=O)NCC#N
0,C1CCC(=CC1)C(=O)NC(CC2=CC(=CC=C2)Cl)C(=O)NCC#N
0,CC1=C(C(=CC=C1)C(=O)NC(CC2=CC(=CC=C2)Cl)C(=O)NCC#N)C
0,CC1=C(N=C(S1)N2CCN(CC2)C(=O)C3CCCCC3C(=O)NC4(CC4)C#N)C(F)(F)F
0,C1CCC(C(C1)C(=O)NC2(CC2)C#N)C(=O)N3CCN(CC3)C4=NC5=C(S4)C=NC=C5
0,CCCCCC1=CC=C(C=C1)S(=O)(=O)C2C3C(CC(C2NCC4=CC5=CC=CC=C5C=C4)N3)CNC6CCCC6
0,CC1=CC=CC=C1C2=CCN(CC2)S(=O)(=O)CC3(CCN(CC3)C(=O)OC4CCOC4)C(=O)NO
0,CC1=C(C=CC(=C1)C#N)C2CCN(CC2)S(=O)(=O)CC3(CCN(CC3)C(=O)OC4CCOC4)C(=O)NO
0,C1=CC=C(C=C1)CCCC(CS(=O)(=O)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3)C(=O)NO
0,CCCC1=CC=C(C=C1)OCC(=O)N(CC(=O)NC2=CC(=CC=C2)OC)C(C)C
0,CC(=O)N1CC(CC1C(=O)OC)O
0,CCCCNC(=O)P(=O)(O)[O-].[Na+]
0,CC1C(C(C(C(O1)OC2C(C(C(=O)C3=CC4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC(=C5O)N(C)C)(C)O)OC)OC)O)O
0,C1=CC=C(C=C1)CCCN(CC(=O)NO)C(=O)CN(CCCC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4
0,CC(C)CC(C(CN1C(=O)C2=CC=CC=C2C1=O)C(=O)NO)C(=O)N3CCOCC3
0,COC(=O)C1CC(=O)CN1S(=O)(=O)C2=CC=CC=C2
0,COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NO)OC23CC4CC(C2)CC(C4)C3
0,COC(=O)C(CC1=CC(=CC=C1)C(=N)N)C(C=CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
0,CS(=O)(=O)CCC(C(=O)NC(CCCN=C(N)N)C(=O)C1=NC=CS1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)CC3=CC=CC=C3
0,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=CC=C4Cl
0,C1CCC(CC1)NC(=O)CN2C3=C(C=C(C=C3)C(=N)N)N=C2CN(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(=N)N)C(=O)C6=CC=C(C=C6)C(=O)O
0,CN1CCC2=C(C1)SC(=N2)C(=O)NC3CCC3NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl
0,CC(C)(C)OC(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CCCN=C(N)N)C=O
0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)C1=NC2=CC=CC=C2S1)NC(=O)OC3(CCN(CC3)C(=O)C)CCC4=CC=CC=C4.C(=O)(C(F)(F)F)O
0,CCC(C)C1C(=O)NC(C(=O)NC(CSCC2=CC3=CC(=C2)CSCC(C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSC3)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)CCCNC(=N)N)CCCNC(=N)N)CC(=O)O)CO)CC(=O)N)NC(=O)C(C)N)C(=O)NCC(=O)N)CO
0,C1CCC2C(C1)CC(N2)C(=O)N3CCCC3C(=O)C4=CC=CC=N4
0,CN1C=NC2=C1C(=C(C=C2)C3=CC=CC=C3OC)CN
0,CCOC(=O)COC1=CC=CC(=C1)CNC(=O)C2CC=NN2C(=O)CC(CC3=CC(=C(C=C3F)F)F)N
0,C(CO)C(CCO)C(CO)(CO)CO
0,B(C(CCCC)NC(=O)C(CN)N)(O)O
0,COC1=CC=CC=C1C2CN(CC2N)C3=C(C=C4C(=O)C(=CN(C4=N3)C5CC5)C(=O)O)F
0,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(C(=O)N3CCC(C3)F)N.C(=O)(C(F)(F)F)O
0,CC1=CC=C(C=C1)CN2C3=CC=NN3C(=O)C=C2N4CCCC(C4)N
0,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)OC)S(=O)(=O)C2)C(=O)N4CCCC4
0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(F)(F)F)S(=O)(=O)C1)C(=O)OC(C)(C)C
0,CCC1C2N(C1=O)C(=C(CS2(=O)=O)COC(=O)C)C(=O)OC(C)(C)C
0,CC(=O)OCC1=C(N2C(C(C2=O)OC)S(=O)(=O)C1)C(=O)N(C)C
0,CC(=O)OCC1=C(N2C(C(C2=O)Cl)SC1)C(=O)OC(C)(C)C
0,CCOC1C2N(C1=O)C(C(S2(=O)=O)(C)C)C(=O)OCC3=CC=CC=C3
0,CC1(C(N2C(S1(=O)=O)C(C2=O)NC(=O)C(F)(F)F)C(=O)OCC3=CC=CC=C3)C
0,CCOC1=C(N2C(S1)C(C2=O)C(C)C)C(=O)OCC3=CC=CC=C3
0,CCSC1=C(N2C(S1)C(C2=O)C(C)O)C(=O)OCC3=CC=CC=C3
0,CC#CCOC1=CC=C(C=C1)SC(C2CCCCC2)C(=O)NO
0,CCCCCCC(C(=O)NO)SC1=CC=C(C=C1)OCC#CC
0,CC(C)(C)C(C(=O)NC)NC(=O)C(CCC1CCCCC1)CP(=O)(CC2=CC=C(C=C2)CC3=CC=CC=C3)O
0,CN(C(CS(=O)(=O)C1=CC=C(C=C1)OC2=CC=CC=C2)C(=O)NO)C(=O)CC3=CC=NC=C3
0,CC1=C(C=CC=N1)CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(C=O)O
0,CC(C)C(C(=O)NC)NC(=O)C1=CC=C(O1)C2=CC(=C(C=C2)CSC3=NC4=C(C=CN4)C(=O)N3)F
0,COC1=CC=C(C=C1)C2=CC=C(C=C2)SC3=CC=CC=C3CC(=O)NO
0,CCCCCCC(CC(=O)NO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC
0,CCCCCCCC(CC(=O)NO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC
0,CCCCCCCCCCCCCC(CC(=O)NO)C(=O)NC(C(=O)NC)C(C)(C)C
0,CC(C)C(NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC(C)C)P(=O)(O)O
0,C1CCN(C(C1)C(=O)NO)S(=O)(=O)CCCOC2=CC=CC(=C2)CNC(=O)C3=NC4=CC=CC=C4C(=O)N3
0,CCC(C(=O)NC1=CC=NC=C1)NC(=O)N2CC(=O)NCC(C2=O)CC3=C(C=CC(=C3)Cl)OC
0,CCCP(=O)(NC(CC(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)O
0,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)OCC(F)(F)F
0,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)OCC2=CC=CC=C2Cl
0,C1=CC(=CC=C1N2C=C(C(=O)C3=C2C=C(C=C3)C4=CC=NC=C4)C(=O)N)O
0,C1=CC2=C(C=C1C3=COC=C3)N(C=C(C2=O)C(=O)N)C4=C(C=C(C=C4)O)Cl
0,C1=CC2=C(C=C1C3=CC=NC=C3)N(C=C(C2=O)C(=O)N)C4=CC(=C(C=C4)O)Cl
0,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)OC2=CC3=C(C=C2)NC=C3CCNC(=O)OC(C)(C)C
0,C1=CC(=NN=C1)C2=CC3=C(C=C2)C(=O)C(=CN3C4=C(C=C(C=C4)O)Cl)C(=O)N
0,C1=CC2=C(C=C1C3=C(C=NC=C3)Cl)N(C=C(C2=O)C(=O)N)C4=C(C=C(C=C4)O)Cl
0,CCC1=C(C(=NC=C1C2=CC3=C(C=C2)N(N=C3)C)N)C4=CC=C(C=C4)O
0,CC(C)CC1C(CCCOC(=O)NCCCCC(NC1=O)C(=O)NCC(F)(F)F)C(=O)NO
0,CC1C(N(CCN1C(=O)C)S(=O)(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3C(F)(F)F)C(=O)NO
0,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)S(=O)(=O)CC(C4CCC(=C)CC4)N(C=O)O
0,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
0,CC(C)C(C(=O)C(F)(F)F)NC(=O)C1CC2CCCCC2N1C(=O)C(C(C)C)NC(=O)C3=CC=C(C=C3)S(=O)(=O)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)NC(=O)CSC5=CC(=C(C(=C5)C(C)(C)C)O)C(C)(C)C
0,C1CC(N(C1)C(=O)CNC(=O)CC2=CC=NC=C2)C#N
0,CC(C)CCN(CC(=O)N1CCCC1C#N)C(=O)C2=CC=NC3=CC=CC=C23
0,C1CN(C1)C#N
0,C1=CC=C(C=C1)CC(C(CN(CC2=CC=CC=C2)C(=O)C=[N+]=[N-])O)NC(=O)OCC3=CC=CC=C3
0,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC(=CS3)S(=O)(=O)C4=CC=CC=C4)C(=O)NO
0,CC(C(=O)NC1=CC2=C(CC(N(C2)S(=O)(=O)C3=CC=C(C=C3)OC)C(=O)C(=O)O)C=C1)N
0,COC1=CC=C(C=C1)S(=O)(=O)N2CC3=C(CC2C(=O)C(=O)O)C=CC(=C3)N
0,C1CC(N(C1)C(=O)C2=CC=C(C=C2)C#CC3=CC=C(C=C3)CN4CCOCC4)C(=O)NO
0,COC1=CC=C(C=C1)C2=NNC3(S2)C4=C(C=CC(=C4)Cl)NC3=O
0,COC1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NC(CC#CC3=CC=CC=C3)C(=O)O
0,CCCCCC1=CC=C(C=C1)S(=O)(=O)N2CC(CC2C(=O)NO)N3CCCCC3
0,CCCCCC1=CC=C(C=C1)S(=O)(=O)N2CC(CC2C(=O)NO)N3CCOCC3
0,CN(CC(CS(=O)(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)OC(F)(F)F)N(C=O)O)S(=O)(=O)C
0,CC(C)OC1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)C3(CCN(CC3)CCOC)C(=O)NO
0,C#CCN1CCC(CC1)(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC4=C(C=C3)OCO4
0,CCCCCCN1C(C(=O)NC(C1=O)CC2=CN=CC=C2)CS
0,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NCC2=CC=CC=C2)NC(=O)C(C(C)C)N
0,CCCCC(CN(C=O)O)C(=O)NC(C(=O)N(C)C)C(C)(C)C
0,COC(=O)C(CCCCN)NC(=O)C1=CC(=C(C=C1)N)NC(=O)C(CCC2=CC=CC=C2)N
0,C1CCC2=C(C1)C3=C(O2)C=CC(=C3)NC(=O)C4=NN=C(O4)C5=CC=CC=C5N
0,CC(C)(C)C1=CC(=NN1)NC(=O)C2=NN=C(O2)C3=CC=CC=C3N
0,CC(C)CC1C(=O)NC(CCCCCC(N1)C(=O)NC2=CC=CC=C2)C=CS(=O)(=O)C3=CC=CC=C3
0,C1=CC=C(C(=C1)C2=NN=C(O2)C(=O)NCC3=CSC(=N3)C4=CC=CS4)N
0,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC(CCC3=CC=CC=C3)C=CS(=O)(=O)C4=CC=CC=C4
0,C1=CC=C(C=C1)CCC(C=CS(=O)(=O)C2=CC=CC=C2)NC(=O)C3=CC(=NO3)C4=CC=CC=C4
0,CC1=CC2=C(C=C1)N(C(=O)C2=O)CC3=CC(=CC=C3)OC
0,CC1=CSC2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)C(=O)C4=CC(=CC=C4)NO
0,CC(C1=CC=CC=C1)NC(=O)N2C(CC2=O)SCC3=CN=CC=C3
0,C1CC(N(C1)C2=NC=NC3=C2NC=N3)COC4=CC(=CC=C4)F
0,CC1=CC=C(C=C1)C(=O)N(C)C2=C(SC(=C2)C3=CC=CC=C3)C(=O)O
0,CCN(C1=C(SC(=C1)C2=CC=CC=C2)C(=O)O)C(=O)C3=CC=C(C=C3)C
0,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NC(=O)OCC4=CC=CC=C4
0,CC(=O)NC1=CC=C(C=C1)OP(=O)(C(CC2=CC=C(C=C2)N=C(N)N)NS(=O)(=O)C)OC3=CC=C(C=C3)NC(=O)C
0,CC#CCOC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCN2C(=O)C3=CC=CC=C3C2=O)C(=O)NO
0,CCCCOC1=CC=C(C=C1)C#CC2=CC=C(S2)S(=O)(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O
0,CC1(C(=O)NC(=O)NC1=O)C2=CC=C(C=C2)OC3=CC=CC=C3
0,CCCCCCC1(C(=O)NC(=O)NC1=O)C2=CC=C(C=C2)OC3=CC=CC=C3
0,C1C(N(CC2=C1C3=CC=CC=C3N2)S(=O)(=O)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)O
0,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)S(=O)(=O)CC(C4CCC(=O)CC4)N(C=O)O
0,CCCCCCCCCCCCCC(CC(=O)O)C(=O)NC(C(=O)NC)C(C)(C)C
0,CSC1=NC=CC(=N1)C2=CC=C(S2)S(=O)(=O)N3CC4=CC=CC=C4CC3C(=O)NO
0,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(S3)C4=CC=CC=N4)C(=O)C(=O)O
0,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(S3)C4=NOC=C4)C(=O)C(=O)O
0,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)SC4=CC=CC=C4)C(=O)C(=O)O
0,C1C(N(CS1=O)S(=O)(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NO
0,CC(CC(=O)N1CCN2C(=NN=C2C(F)(F)F)C1)C(C(=O)N3CCCC3C#N)N.C(=O)(C(F)(F)F)O
0,CC1=CC=C(C=C1)C2=C(C(=NC(=C2C(=O)O)CC3=CC=CC=C3)CC(C)(C)C)CN.Cl.Cl
0,CC1=CC=C(C=C1)NC(=O)NC(C2CCCCC2)C(=O)NC3=CC=C(C=C3)C(=N)N
0,C1CN(CCC1NCC2=CC=CC=C2O)CC3=CC=CC=C3
0,CC(C)CC(C(CC(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)N
0,C1=CC=C(C(=C1)C2=CC=C(N2CC(=O)N=C(N)N)C3=CC=C(C=C3)F)Cl
0,C1=CC(=CC=C1C2=CC=C(N2CC(=O)N=C(N)N)C3=C(C=CC(=C3)Cl)Cl)F
0,CCCN(CCC)C(=O)C1=CC(=CC(=C1)C(=O)NC(CC2=CC(=CC(=C2)F)F)C(C3CC(CCN3)OC(=O)C)O)C
0,CCOCCCN1CC(CC1=O)C(=O)NC(CC2=CC(=CC(=C2)F)F)C(C3CC(CN3)OCC4=CC=CC=C4)O
0,CC(C1=CC=CC=C1)NC(=O)C2=CC(=CC(=C2)C3=CN(N=N3)C(CC4=CC=CC=C4)CNCC5=CC(=CC=C5)Br)N(C)S(=O)(=O)C
0,COC1=CC=C(C=C1)C2(CCC(=N2)N)C3=CC=CC(=C3)C4=CN=CN=C4
0,CC1(CSCC(=N1)N)C2=CC=CC(=C2)C3=CC(=CC=C3)OC
0,CC(C)CC(C(CC(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)O)NC(=O)C(CCSC)NC(=O)C(C(C)C)NC(=O)C
0,CC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)CCC=C(C)CCC=C(C)C(=O)O
0,C1COC2(C1CSC(=N2)N)C3=CC(=CC(=C3)F)NC(=O)C4=NC=C(C=C4)F
0,CN(C)CC1=CC=CC=C1C2=CC(=C(C=C2)NCCN3CCCCC3)OCCCN4CCCCC4
0,CN(C)CC1=CC=CC=C1C2=CC(=C(C=C2)NCCCN3CCCCC3)OCCCN4CCCCC4
0,C1CC2C3=C(C1N2)C=C(C(=C3)OCCC4=CC=CC5=CC=CC=C54)CCCSC6=NC7=C(S6)C=CC(=C7)Cl
0,CCCCC1=CC(=CC=C1)C2=CC3=C(C=C2)C(=O)N(C(=N3)N)CC4CCC(O4)C5=CC=CC=C5
0,C1CC(OC1CN2C(=O)C3=C(C=C(C=C3)C4=CC=C(C=C4)CCC5=CC=CC=C5)N=C2N)C6=CC=CC=C6
0,CCCCN(CCCC)CC(C1=C2C=CC(=CC2=CC(=C1)Cl)C3=CC(=C(C=C3)Cl)Cl)O
0,C1CC2C(C(C1N2)OCC3=CC4=CC=CC=C4C=C3)OC5=CC=C(C=C5)CCCSC6=NC7=C(S6)C=CC(=C7)Cl
0,CCCN1C(=O)C(=NN(C1=O)C2=CC=CC(=C2)C(F)(F)F)C#N
0,C1CCC(C1)N2C(=O)C(=NN(C2=O)C3=CC=CC(=C3)C(F)(F)F)C#N
0,CC(C)CCNC(=O)C(=C)CC(C(CC1CCCCC1)NC(=O)C(CC2=CN=CN2)NC(=O)C(CO)NC(=O)OC(C)(C)C)O
0,CC(C)CCC(C(CC(C)C)NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)O
0,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N)NC(=O)C(CP(=O)(C(CC(C)C)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)O)C(C)C
0,CCCCNC(=O)C(C)CC(C(CC(C)CC1=CC=C(C=C1)C(C)(C)C)N)O
0,CC(C)CC(C(CC(=O)NCC1=CC=CC=C1)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)S(=O)CC(CC3=CC=CC=C3)NC(=O)CC(C)C)O
0,CC(C)CC(C(CS(=O)(=O)C1CCCCC1)O)NC(=O)C(C)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C
0,CCC1=CC(=CC=C1)C2=C(C=CC=C2F)C(CCCNC(=O)OC)(C3CCCN(C3)C(=O)C4CCCCN4)O
0,C1(=C(N=C(C(=N1)I)N)N)C(=O)N=C(N)N
0,C1=CC=C(C=C1)C#CC2=C(N=C(C(=N2)C(=O)N=C(N)N)N)N
0,C1=CC(=C(C=C1Cl)Cl)CNC(=O)C2=CC(=NN=C2Cl)C3=CC=NC=C3
0,CCOC(=O)CNC(=O)C1=CC(=NN=C1Cl)C2=CC=NC=C2
0,CCCCC(C(=O)C(=O)NC(C)C1=CC=CC=C1)NC(=O)OC2CC(CC(C2)C)C
0,CC(C)NC1=NC(=C(N(C1=O)CC(=O)NCC2=CC=C(C=C2)C(=N)N)C3=CC(=CC=C3)C(=O)OC)Cl
0,C1=CC=C(C=C1)CCNC2=NC(=C(N(C2=O)CC(=O)NCC3=CC=C(C=C3)C(=N)N)C4=CC(=CC=C4)NC(=O)C(F)(F)F)Cl
0,CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC(C=CC3=CC=CC=C3)C(CC4=CC(=CC=C4)C(=N)N)C(=O)OC
0,C1=CC=C(C=C1)OC2=CC=CC(=C2)CC3=CC4=C(N3)C=CC(=C4)C(=N)N
0,CN(CC(=O)NC(CCCN=C(N)N)C=O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)CC1=CC=CC=C1
0,C1CC(N(C1)C(=O)CCCC2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)C3=NC=CS3
0,C1CN(C(=O)CN1C(=O)CC2=CC=CC=C2)CC(=O)NC(CCCN=C(N)N)C(=O)C3=NC=CS3
0,C1CN(C(C(=O)N1CC(=O)NC(CCCN=C(N)N)C(=O)C2=NC=CS2)CC3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4
0,COC(=O)CCC1C(=O)N(CCN1S(=O)(=O)CC2=CC=CC=C2)CC(=O)NC(CCCN=C(N)N)C(=O)C3=NC=CS3
0,C1CN(CCN(C1=O)CC(=O)NC(CCCN=C(N)N)C(=O)C2=NC=CS2)S(=O)(=O)CC3=CC=CC=C3
